,francisco_gross,data_hora,pacotuba,sao_joao,ilha_da_luz
7122,185.97,2022-02-16 20:00:00,251.25,33.78,316.51
7123,171.01,2022-02-16 19:00:00,248.38,34.13,317.87
7124,169.16,2022-02-16 18:00:00,248.38,34.47,323.32
7125,159.99,2022-02-16 17:00:00,242.7,35.16,327.45
7126,158.17,2022-02-16 16:00:00,231.53,35.51,332.98
7127,161.81,2022-02-16 15:00:00,217.91,36.21,337.16
7128,165.47,2022-02-16 14:00:00,209.92,36.57,339.96
7129,172.86,2022-02-16 13:00:00,212.57,38.0,339.96
7130,174.72,2022-02-16 12:00:00,220.6,39.09,339.96
7131,163.64,2022-02-16 11:00:00,231.53,39.82,337.16
7132,158.17,2022-02-16 10:00:00,242.7,40.56,334.37
7133,138.48,2022-02-16 09:00:00,257.02,41.31,331.59
7134,126.28,2022-02-16 08:00:00,268.76,42.07,326.07
7135,128.01,2022-02-16 07:00:00,271.73,42.45,316.51
7136,128.01,2022-02-16 06:00:00,265.8,42.07,303.08
7137,129.74,2022-02-16 05:00:00,257.02,40.94,295.16
7138,138.48,2022-02-16 04:00:00,257.02,38.72,287.33
7139,143.79,2022-02-16 03:00:00,265.8,36.92,284.74
7140,154.54,2022-02-16 01:00:00,234.3,36.21,293.84
7141,124.56,2022-02-16 00:00:00,196.92,36.21,296.47
7142,126.28,2022-02-15 23:00:00,181.84,36.21,297.79
7143,124.56,2022-02-15 22:00:00,174.52,36.21,297.79
7144,126.28,2022-02-15 21:00:00,176.94,36.21,297.79
7145,128.01,2022-02-15 20:00:00,181.84,36.21,295.16
7146,126.28,2022-02-15 19:00:00,184.32,36.57,289.93
7147,116.04,2022-02-15 18:00:00,189.31,36.57,286.04
7148,109.34,2022-02-15 17:00:00,194.37,36.57,279.6
7149,107.67,2022-02-15 16:00:00,199.49,36.57,275.78
7150,107.67,2022-02-15 15:00:00,202.08,36.57,274.51
7151,114.36,2022-02-15 14:00:00,202.08,36.57,273.24
7152,114.36,2022-02-15 13:00:00,202.08,36.92,273.24
7153,114.36,2022-02-15 12:00:00,194.37,37.64,274.51
7154,114.36,2022-02-15 11:00:00,186.81,37.64,274.51
7155,114.36,2022-02-15 10:00:00,174.52,38.0,275.78
7156,114.36,2022-02-15 09:00:00,162.62,39.09,274.51
7157,114.36,2022-02-15 08:00:00,157.97,39.46,273.24
7158,107.67,2022-02-15 07:00:00,155.67,40.19,274.51
7159,101.08,2022-02-15 06:00:00,155.67,40.56,274.51
7160,101.08,2022-02-15 05:00:00,153.39,41.31,274.51
7161,99.45,2022-02-15 04:00:00,151.12,41.69,277.05
7162,97.83,2022-02-15 03:00:00,146.63,42.07,279.6
7163,99.45,2022-02-15 02:00:00,146.63,42.07,283.45
7164,97.83,2022-02-15 01:00:00,146.63,41.69,288.63
7165,91.39,2022-02-15 00:00:00,142.21,40.94,292.54
7166,91.39,2022-02-14 23:00:00,140.02,40.19,297.79
7167,91.39,2022-02-14 22:00:00,135.69,40.19,303.08
7168,91.39,2022-02-14 21:00:00,140.02,40.94,307.08
7169,92.99,2022-02-14 20:00:00,142.21,41.69,309.76
7170,91.39,2022-02-14 19:00:00,142.21,42.45,312.45
7171,89.8,2022-02-14 18:00:00,146.63,43.59,313.8
7172,83.49,2022-02-14 17:00:00,151.12,43.59,316.51
7173,83.49,2022-02-14 16:00:00,155.67,41.69,319.23
7174,89.8,2022-02-14 15:00:00,162.62,43.21,321.96
7175,94.6,2022-02-14 14:00:00,174.52,41.69,323.32
7176,94.6,2022-02-14 13:00:00,181.84,42.45,327.45
7177,94.6,2022-02-14 12:00:00,189.31,43.21,328.83
7178,94.6,2022-02-14 11:00:00,194.37,43.98,331.59
7179,104.37,2022-02-14 10:00:00,199.49,44.76,334.37
7180,109.34,2022-02-14 09:00:00,202.08,45.93,335.77
7181,114.36,2022-02-14 08:00:00,202.08,46.72,338.56
7182,114.36,2022-02-14 07:00:00,204.67,47.93,339.96
7183,114.36,2022-02-14 06:00:00,202.08,48.73,339.96
7184,112.68,2022-02-14 05:00:00,199.49,49.96,339.96
7185,114.36,2022-02-14 04:00:00,202.08,50.37,339.96
7186,112.68,2022-02-14 03:00:00,199.49,51.2,339.96
7187,114.36,2022-02-14 02:00:00,199.49,52.45,342.77
7188,114.36,2022-02-14 01:00:00,202.08,54.14,347.01
7189,114.36,2022-02-14 00:00:00,204.67,56.73,351.27
7190,114.36,2022-02-13 23:00:00,202.08,58.93,354.13
7191,114.36,2022-02-13 22:00:00,202.08,61.62,356.99
7192,114.36,2022-02-13 21:00:00,202.08,62.53,359.87
7193,117.74,2022-02-13 20:00:00,202.08,60.27,362.76
7194,119.43,2022-02-13 19:00:00,199.49,56.73,370.02
7195,114.36,2022-02-13 18:00:00,196.92,54.14,377.36
7196,109.34,2022-02-13 17:00:00,196.92,49.14,387.74
7197,111.0,2022-02-13 16:00:00,194.37,47.93,398.25
7198,119.43,2022-02-13 15:00:00,191.83,47.52,408.9
7199,121.14,2022-02-13 14:00:00,186.81,48.33,421.23
7200,121.14,2022-02-13 13:00:00,194.37,49.14,430.59
7201,119.43,2022-02-13 12:00:00,204.67,49.55,441.63
7202,121.14,2022-02-13 11:00:00,215.23,50.78,451.2
7203,119.43,2022-02-13 10:00:00,234.3,51.61,459.25
7204,119.43,2022-02-13 09:00:00,245.54,52.45,468.99
7205,119.43,2022-02-13 08:00:00,251.25,53.72,475.55
7206,119.43,2022-02-13 07:00:00,257.02,55.0,483.79
7207,119.43,2022-02-13 06:00:00,265.8,56.29,488.78
7208,129.74,2022-02-13 05:00:00,277.72,57.6,493.78
7209,147.35,2022-02-13 04:00:00,286.82,58.49,500.49
7210,147.35,2022-02-13 03:00:00,289.88,60.27,507.25
7211,149.14,2022-02-13 02:00:00,292.96,61.62,517.46
7212,158.17,2022-02-13 01:00:00,292.96,62.53,522.6
7213,161.81,2022-02-13 00:00:00,299.16,63.9,532.95
7214,163.64,2022-02-12 23:00:00,296.05,65.76,541.65
7215,171.01,2022-02-12 22:00:00,302.29,67.17,550.42
7216,176.58,2022-02-12 21:00:00,314.94,69.07,559.26
7217,176.58,2022-02-12 20:00:00,324.59,70.99,569.95
7218,178.45,2022-02-12 19:00:00,337.67,72.46,577.12
7219,178.45,2022-02-12 18:00:00,351.0,73.44,582.54
7220,174.72,2022-02-12 17:00:00,364.56,74.92,586.16
7221,180.32,2022-02-12 16:00:00,385.36,77.42,587.97
7222,187.86,2022-02-12 15:00:00,395.97,80.99,589.79
7223,197.38,2022-02-12 14:00:00,403.11,86.22,586.16
7224,201.22,2022-02-12 13:00:00,417.58,92.71,578.93
7225,210.89,2022-02-12 12:00:00,439.74,100.54,571.74
7226,220.67,2022-02-12 11:00:00,466.27,113.47,562.81
7227,228.57,2022-02-12 10:00:00,485.66,123.33,555.72
7228,232.55,2022-02-12 09:00:00,489.59,134.88,546.91
7229,220.67,2022-02-12 08:00:00,485.66,144.88,539.91
7230,226.59,2022-02-12 07:00:00,473.98,152.42,531.22
7231,254.69,2022-02-12 06:00:00,462.43,157.32,524.32
7232,269.02,2022-02-12 05:00:00,451.02,160.15,514.04
7233,273.15,2022-02-12 04:00:00,439.74,163.0,507.25
7234,271.09,2022-02-12 03:00:00,436.01,163.0,500.49
7235,269.02,2022-02-12 02:00:00,428.59,160.15,495.46
7236,264.91,2022-02-12 01:00:00,424.91,156.62,488.78
7237,242.55,2022-02-12 00:00:00,421.24,153.81,483.79
7238,242.55,2022-02-11 23:00:00,421.24,153.81,480.49
7239,238.54,2022-02-11 22:00:00,424.91,156.62,473.9
7240,228.57,2022-02-11 21:00:00,424.91,142.85,470.63
7241,232.55,2022-02-11 20:00:00,421.24,114.68,465.73
7242,242.55,2022-02-11 19:00:00,413.94,97.71,467.36
7243,244.57,2022-02-11 18:00:00,403.11,102.26,465.73
7244,244.57,2022-02-11 17:00:00,381.86,63.9,464.11
7245,248.6,2022-02-11 16:00:00,371.43,59.37,464.11
7246,248.6,2022-02-11 15:00:00,361.15,60.27,464.11
7247,248.6,2022-02-11 14:00:00,364.56,61.17,462.49
7248,246.58,2022-02-11 13:00:00,371.43,61.17,457.63
7249,236.54,2022-02-11 12:00:00,378.37,61.62,449.6
7250,220.67,2022-02-11 11:00:00,381.86,61.62,438.46
7251,210.89,2022-02-11 10:00:00,406.71,62.07,425.9
7252,207.01,2022-02-11 09:00:00,413.94,61.62,413.5
7253,207.01,2022-02-11 08:00:00,421.24,60.72,404.32
7254,208.95,2022-02-11 07:00:00,410.32,61.17,398.25
7255,207.01,2022-02-11 06:00:00,399.53,62.07,396.74
7256,201.22,2022-02-11 05:00:00,374.89,64.37,395.24
7257,216.75,2022-02-11 04:00:00,351.0,68.59,401.28
7258,234.54,2022-02-11 03:00:00,318.14,72.46,404.32
7259,236.54,2022-02-11 02:00:00,299.16,76.42,411.97
7260,222.64,2022-02-11 01:00:00,289.88,78.94,419.68
7261,224.62,2022-02-11 00:00:00,292.96,81.51,425.9
7262,208.95,2022-02-10 23:00:00,299.16,78.44,430.59
7263,182.2,2022-02-10 22:00:00,302.29,71.97,435.3
7264,161.81,2022-02-10 21:00:00,311.76,60.27,438.46
7265,163.64,2022-02-10 20:00:00,321.36,50.78,438.46
7266,163.64,2022-02-10 19:00:00,331.1,45.93,440.04
7267,174.72,2022-02-10 18:00:00,340.98,43.21,438.46
7268,178.45,2022-02-10 17:00:00,351.0,43.21,438.46
7269,178.45,2022-02-10 16:00:00,357.75,43.98,436.88
7270,182.2,2022-02-10 15:00:00,367.99,44.76,435.3
7271,195.47,2022-02-10 14:00:00,364.56,46.33,430.59
7272,201.22,2022-02-10 13:00:00,374.89,47.93,425.9
7273,201.22,2022-02-10 12:00:00,378.37,49.55,421.23
7274,208.95,2022-02-10 11:00:00,388.88,51.2,413.5
7275,212.84,2022-02-10 10:00:00,392.42,52.45,408.9
7276,207.01,2022-02-10 09:00:00,395.97,52.87,408.9
7277,205.08,2022-02-10 08:00:00,392.42,53.72,411.97
7278,205.08,2022-02-10 07:00:00,385.36,54.57,418.13
7279,205.08,2022-02-10 06:00:00,364.56,55.43,425.9
7280,205.08,2022-02-10 05:00:00,337.67,55.43,432.16
7281,205.08,2022-02-10 04:00:00,314.94,55.0,441.63
7282,205.08,2022-02-10 03:00:00,305.43,54.14,451.2
7283,207.01,2022-02-10 02:00:00,302.29,52.45,459.25
7284,207.01,2022-02-10 01:00:00,302.29,52.03,467.36
7285,171.01,2022-02-10 00:00:00,305.43,52.45,470.63
7286,169.16,2022-02-09 23:00:00,311.76,55.0,472.26
7287,167.31,2022-02-09 22:00:00,321.36,58.04,468.99
