id,Data,Hora,Vazao,Nivel,Chuva
30732,2021-03-24,19:00:00,75.50,778.00,0.00
30733,2021-03-24,18:30:00,71.30,775.00,0.00
30734,2021-03-24,18:00:00,40.00,749.00,0.00
30735,2021-03-24,17:30:00,40.00,749.00,0.00
30736,2021-03-24,17:00:00,40.00,749.00,0.00
30737,2021-03-24,16:30:00,40.00,749.00,0.00
30738,2021-03-24,16:00:00,40.00,749.00,0.00
30739,2021-03-24,15:30:00,40.00,749.00,0.00
30740,2021-03-24,15:00:00,40.00,749.00,0.00
30741,2021-03-24,14:30:00,40.00,749.00,0.00
30742,2021-03-24,14:00:00,40.00,749.00,0.00
30743,2021-03-24,13:30:00,40.00,749.00,0.00
30744,2021-03-24,13:00:00,40.00,749.00,0.00
30745,2021-03-24,12:30:00,40.00,749.00,0.00
30746,2021-03-24,12:00:00,40.00,749.00,0.00
30747,2021-03-24,11:30:00,40.00,749.00,0.00
30748,2021-03-24,11:00:00,40.00,749.00,0.00
30749,2021-03-24,10:30:00,40.00,749.00,0.00
30750,2021-03-24,10:00:00,40.00,749.00,0.00
30751,2021-03-24,09:30:00,40.00,749.00,0.00
30752,2021-03-24,09:00:00,40.00,749.00,0.00
30753,2021-03-24,08:30:00,40.00,749.00,0.00
30754,2021-03-24,08:00:00,40.00,749.00,0.00
30755,2021-03-24,07:30:00,40.00,749.00,0.00
30756,2021-03-24,07:00:00,39.00,748.00,0.00
30757,2021-03-24,06:30:00,40.00,749.00,0.00
30758,2021-03-24,06:00:00,40.00,749.00,0.00
30759,2021-03-24,05:30:00,40.00,749.00,0.00
30760,2021-03-24,05:00:00,40.00,749.00,0.00
30761,2021-03-24,04:30:00,40.00,749.00,0.00
30762,2021-03-24,04:00:00,40.00,749.00,0.00
30763,2021-03-24,03:30:00,40.00,749.00,0.00
30764,2021-03-24,03:00:00,40.00,749.00,0.00
30765,2021-03-24,02:30:00,40.00,749.00,0.00
30766,2021-03-24,02:00:00,40.00,749.00,0.00
30767,2021-03-24,01:30:00,40.00,749.00,0.00
30768,2021-03-24,01:00:00,40.00,749.00,0.00
30769,2021-03-24,00:30:00,40.00,749.00,0.00
30770,2021-03-24,00:00:00,40.00,749.00,0.00
30771,2021-03-23,23:30:00,40.00,749.00,0.00
30772,2021-03-23,23:00:00,40.00,749.00,0.00
30773,2021-03-23,22:30:00,40.00,749.00,0.00
30774,2021-03-23,22:00:00,40.00,749.00,0.00
30775,2021-03-23,21:30:00,40.00,749.00,0.00
30776,2021-03-23,21:00:00,40.00,749.00,0.00
30777,2021-03-23,20:30:00,40.00,749.00,0.00
30778,2021-03-23,20:00:00,40.00,749.00,0.00
30779,2021-03-23,19:30:00,40.00,749.00,0.00
30780,2021-03-23,19:00:00,42.10,751.00,0.00
30781,2021-03-23,18:30:00,52.20,760.00,0.00
30782,2021-03-23,18:00:00,48.70,757.00,0.00
30783,2021-03-23,17:30:00,47.60,756.00,0.00
30784,2021-03-23,17:00:00,48.70,757.00,0.00
30785,2021-03-23,16:30:00,48.70,757.00,0.00
30786,2021-03-23,16:00:00,48.70,757.00,0.00
30787,2021-03-23,15:30:00,48.70,757.00,0.00
30788,2021-03-23,15:00:00,59.50,766.00,0.00
30789,2021-03-23,14:30:00,62.10,768.00,0.00
30790,2021-03-23,14:00:00,60.80,767.00,0.00
30791,2021-03-23,13:30:00,62.10,768.00,0.00
30792,2021-03-23,13:00:00,62.10,768.00,0.00
30793,2021-03-23,12:30:00,60.80,767.00,0.00
30794,2021-03-23,12:00:00,62.10,768.00,0.00
30795,2021-03-23,11:30:00,60.80,767.00,0.00
30796,2021-03-23,11:00:00,62.10,768.00,0.00
30797,2021-03-23,10:30:00,62.10,768.00,0.00
30798,2021-03-23,10:00:00,62.10,768.00,0.00
30799,2021-03-23,09:30:00,53.40,761.00,0.00
30800,2021-03-23,09:00:00,53.40,761.00,0.00
30801,2021-03-23,08:30:00,51.00,759.00,0.00
30802,2021-03-23,08:00:00,49.90,758.00,0.00
30803,2021-03-23,07:30:00,49.90,758.00,0.00
30804,2021-03-23,07:00:00,48.70,757.00,0.00
30805,2021-03-23,06:30:00,49.90,758.00,0.00
30806,2021-03-23,06:00:00,49.90,758.00,0.00
30807,2021-03-23,05:30:00,51.00,759.00,0.00
30808,2021-03-23,05:00:00,49.90,758.00,0.00
30809,2021-03-23,04:30:00,51.00,759.00,0.00
30810,2021-03-23,04:00:00,51.00,759.00,0.00
30811,2021-03-23,03:30:00,49.90,758.00,0.00
30812,2021-03-23,03:00:00,49.90,758.00,0.00
30813,2021-03-23,02:30:00,49.90,758.00,0.00
30814,2021-03-23,02:00:00,49.90,758.00,0.00
30815,2021-03-23,01:30:00,49.90,758.00,0.00
30816,2021-03-23,01:00:00,49.90,758.00,0.00
30817,2021-03-23,00:30:00,49.90,758.00,0.00
30818,2021-03-23,00:00:00,49.90,758.00,0.00
30819,2021-03-22,23:30:00,49.90,758.00,0.00
30820,2021-03-22,23:00:00,49.90,758.00,0.00
30821,2021-03-22,22:30:00,49.90,758.00,0.00
30822,2021-03-22,22:00:00,49.90,758.00,0.00
30823,2021-03-22,21:30:00,52.20,760.00,0.00
30824,2021-03-22,21:00:00,53.40,761.00,0.00
30825,2021-03-22,20:30:00,55.80,763.00,0.00
30826,2021-03-22,20:00:00,55.80,763.00,0.00
30827,2021-03-22,19:30:00,55.80,763.00,0.00
30828,2021-03-22,19:00:00,57.00,764.00,0.00
30829,2021-03-22,18:30:00,59.50,766.00,0.00
30830,2021-03-22,18:00:00,59.50,766.00,0.00
30831,2021-03-22,17:30:00,59.50,766.00,0.00
30832,2021-03-22,17:00:00,59.50,766.00,0.00
30833,2021-03-22,16:30:00,59.50,766.00,0.00
30834,2021-03-22,16:00:00,59.50,766.00,0.00
30835,2021-03-22,15:30:00,59.50,766.00,0.00
30836,2021-03-22,15:00:00,59.50,766.00,0.00
30837,2021-03-22,14:30:00,58.30,765.00,0.00
30838,2021-03-22,14:00:00,59.50,766.00,0.00
30839,2021-03-22,13:30:00,59.50,766.00,0.00
30840,2021-03-22,13:00:00,59.50,766.00,0.00
30841,2021-03-22,12:30:00,59.50,766.00,0.00
30842,2021-03-22,12:00:00,59.50,766.00,0.00
30843,2021-03-22,11:30:00,59.50,766.00,0.00
30844,2021-03-22,11:00:00,59.50,766.00,0.00
30845,2021-03-22,10:30:00,59.50,766.00,0.00
30846,2021-03-22,10:00:00,59.50,766.00,0.00
30847,2021-03-22,09:30:00,59.50,766.00,0.00
30848,2021-03-22,09:00:00,59.50,766.00,0.00
30849,2021-03-22,08:30:00,59.50,766.00,0.00
30850,2021-03-22,08:00:00,59.50,766.00,0.00
30851,2021-03-22,07:30:00,59.50,766.00,0.00
30852,2021-03-22,07:00:00,59.50,766.00,0.00
30853,2021-03-22,06:30:00,58.30,765.00,0.00
30854,2021-03-22,06:00:00,58.30,765.00,0.00
30855,2021-03-22,05:30:00,59.50,766.00,0.00
30856,2021-03-22,05:00:00,59.50,766.00,0.00
30857,2021-03-22,04:30:00,58.30,765.00,0.00
30858,2021-03-22,04:00:00,59.50,766.00,0.00
30859,2021-03-22,03:30:00,58.30,765.00,0.00
30860,2021-03-22,03:00:00,58.30,765.00,0.00
30861,2021-03-22,02:30:00,58.30,765.00,0.00
30862,2021-03-22,02:00:00,58.30,765.00,0.00
30863,2021-03-22,01:30:00,58.30,765.00,0.00
30864,2021-03-22,01:00:00,58.30,765.00,0.00
30865,2021-03-22,00:30:00,58.30,765.00,0.00
30866,2021-03-22,00:00:00,58.30,765.00,0.00
30867,2021-03-21,23:30:00,58.30,765.00,0.00
30868,2021-03-21,23:00:00,58.30,765.00,0.00
30869,2021-03-21,22:30:00,59.50,766.00,0.00
30870,2021-03-21,22:00:00,59.50,766.00,0.00
30871,2021-03-21,21:30:00,59.50,766.00,0.00
30872,2021-03-21,21:00:00,58.30,765.00,0.00
30873,2021-03-21,20:30:00,58.30,765.00,0.00
30874,2021-03-21,20:00:00,58.30,765.00,0.00
30875,2021-03-21,19:30:00,58.30,765.00,0.00
30876,2021-03-21,19:00:00,59.50,766.00,0.00
30877,2021-03-21,18:30:00,59.50,766.00,0.00
30878,2021-03-21,18:00:00,58.30,765.00,0.00
30879,2021-03-21,17:30:00,59.50,766.00,0.00
30880,2021-03-21,17:00:00,59.50,766.00,0.00
30881,2021-03-21,16:30:00,59.50,766.00,0.00
30882,2021-03-21,16:00:00,59.50,766.00,0.00
30883,2021-03-21,15:30:00,59.50,766.00,0.00
30884,2021-03-21,15:00:00,58.30,765.00,0.00
30885,2021-03-21,14:30:00,59.50,766.00,0.00
30886,2021-03-21,14:00:00,59.50,766.00,0.00
30887,2021-03-21,13:30:00,59.50,766.00,0.00
30888,2021-03-21,13:00:00,58.30,765.00,0.00
30889,2021-03-21,12:30:00,59.50,766.00,0.00
30890,2021-03-21,12:00:00,62.10,768.00,0.00
30891,2021-03-21,11:30:00,63.30,769.00,0.00
30892,2021-03-21,11:00:00,63.30,769.00,0.00
30893,2021-03-21,10:30:00,66.00,771.00,0.00
30894,2021-03-21,10:00:00,64.60,770.00,0.00
30895,2021-03-21,09:30:00,58.30,765.00,0.00
30896,2021-03-21,09:00:00,58.30,765.00,0.00
30897,2021-03-21,08:30:00,58.30,765.00,0.00
30898,2021-03-21,08:00:00,58.30,765.00,0.00
30899,2021-03-21,07:30:00,57.00,764.00,0.00
30900,2021-03-21,07:00:00,57.00,764.00,0.00
30901,2021-03-21,06:30:00,57.00,764.00,0.00
30902,2021-03-21,06:00:00,57.00,764.00,0.00
30903,2021-03-21,05:30:00,58.30,765.00,0.00
30904,2021-03-21,05:00:00,58.30,765.00,0.00
30905,2021-03-21,04:30:00,57.00,764.00,0.00
30906,2021-03-21,04:00:00,57.00,764.00,0.00
30907,2021-03-21,03:30:00,59.50,766.00,0.00
30908,2021-03-21,03:00:00,58.30,765.00,0.00
30909,2021-03-21,02:30:00,58.30,765.00,0.00
30910,2021-03-21,02:00:00,58.30,765.00,0.00
30911,2021-03-21,01:30:00,58.30,765.00,0.00
30912,2021-03-21,01:00:00,58.30,765.00,0.00
30913,2021-03-21,00:30:00,58.30,765.00,0.00
30914,2021-03-21,00:00:00,58.30,765.00,0.00
30915,2021-03-20,23:30:00,57.00,764.00,0.00
30916,2021-03-20,23:00:00,52.20,760.00,0.00
30917,2021-03-20,22:30:00,52.20,760.00,0.00
30918,2021-03-20,22:00:00,52.20,760.00,0.00
30919,2021-03-20,21:30:00,52.20,760.00,0.00
30920,2021-03-20,21:00:00,52.20,760.00,0.00
30921,2021-03-20,20:30:00,52.20,760.00,0.00
30922,2021-03-20,20:00:00,52.20,760.00,0.00
30923,2021-03-20,19:30:00,52.20,760.00,0.00
30924,2021-03-20,19:00:00,53.40,761.00,0.00
30925,2021-03-20,18:30:00,53.40,761.00,0.00
30926,2021-03-20,18:00:00,52.20,760.00,0.00
30927,2021-03-20,17:30:00,52.20,760.00,0.00
30928,2021-03-20,17:00:00,52.20,760.00,0.00
30929,2021-03-20,16:30:00,52.20,760.00,0.00
30930,2021-03-20,16:00:00,52.20,760.00,0.00
30931,2021-03-20,15:30:00,52.20,760.00,0.00
30932,2021-03-20,15:00:00,53.40,761.00,0.00
30933,2021-03-20,14:30:00,54.60,762.00,0.00
30934,2021-03-20,14:00:00,59.50,766.00,0.00
30935,2021-03-20,13:30:00,60.80,767.00,0.00
30936,2021-03-20,13:00:00,59.50,766.00,0.00
30937,2021-03-20,12:30:00,60.80,767.00,0.00
30938,2021-03-20,12:00:00,60.80,767.00,0.00
30939,2021-03-20,11:30:00,59.50,766.00,0.00
30940,2021-03-20,11:00:00,60.80,767.00,0.00
30941,2021-03-20,10:30:00,60.80,767.00,0.00
30942,2021-03-20,10:00:00,60.80,767.00,0.00
30943,2021-03-20,09:30:00,60.80,767.00,0.00
30944,2021-03-20,09:00:00,59.50,766.00,0.00
30945,2021-03-20,08:30:00,59.50,766.00,0.00
30946,2021-03-20,08:00:00,57.00,764.00,0.00
30947,2021-03-20,07:30:00,57.00,764.00,0.00
30948,2021-03-20,07:00:00,57.00,764.00,0.00
30949,2021-03-20,06:30:00,57.00,764.00,0.00
30950,2021-03-20,06:00:00,57.00,764.00,0.00
30951,2021-03-20,05:30:00,57.00,764.00,0.00
30952,2021-03-20,05:00:00,55.80,763.00,0.00
30953,2021-03-20,04:30:00,54.60,762.00,0.00
30954,2021-03-20,04:00:00,54.60,762.00,0.00
30955,2021-03-20,03:30:00,54.60,762.00,0.00
30956,2021-03-20,03:00:00,53.40,761.00,0.00
30957,2021-03-20,02:30:00,53.40,761.00,0.00
30958,2021-03-20,02:00:00,53.40,761.00,0.00
30959,2021-03-20,01:30:00,53.40,761.00,0.00
30960,2021-03-20,01:00:00,54.60,762.00,0.00
30961,2021-03-20,00:30:00,53.40,761.00,0.00
30962,2021-03-20,00:00:00,53.40,761.00,0.00
30963,2021-03-19,23:30:00,53.40,761.00,0.00
30964,2021-03-19,23:00:00,53.40,761.00,0.00
30965,2021-03-19,22:30:00,54.60,762.00,0.00
30966,2021-03-19,22:00:00,53.40,761.00,0.00
30967,2021-03-19,21:30:00,53.40,761.00,0.00
30968,2021-03-19,21:00:00,54.60,762.00,0.00
30969,2021-03-19,20:30:00,53.40,761.00,0.00
30970,2021-03-19,20:00:00,53.40,761.00,0.00
30971,2021-03-19,19:30:00,55.80,763.00,0.00
30972,2021-03-19,19:00:00,57.00,764.00,0.00
30973,2021-03-19,18:30:00,57.00,764.00,0.00
30974,2021-03-19,18:00:00,57.00,764.00,0.00
30975,2021-03-19,17:30:00,57.00,764.00,0.00
30976,2021-03-19,17:00:00,57.00,764.00,0.00
30977,2021-03-19,16:30:00,55.80,763.00,0.00
30978,2021-03-19,16:00:00,57.00,764.00,0.00
30979,2021-03-19,15:30:00,57.00,764.00,0.00
30980,2021-03-19,15:00:00,57.00,764.00,0.00
30981,2021-03-19,14:30:00,57.00,764.00,0.00
30982,2021-03-19,14:00:00,57.00,764.00,0.00
30983,2021-03-19,13:30:00,57.00,764.00,0.00
30984,2021-03-19,13:00:00,57.00,764.00,0.00
30985,2021-03-19,12:30:00,57.00,764.00,0.00
30986,2021-03-19,12:00:00,57.00,764.00,0.00
30987,2021-03-19,11:30:00,57.00,764.00,0.00
30988,2021-03-19,11:00:00,57.00,764.00,0.00
30989,2021-03-19,10:30:00,55.80,763.00,0.00
30990,2021-03-19,10:00:00,49.90,758.00,0.00
30991,2021-03-19,09:30:00,48.70,757.00,0.00
30992,2021-03-19,09:00:00,48.70,757.00,0.00
30993,2021-03-19,08:30:00,48.70,757.00,0.00
30994,2021-03-19,08:00:00,49.90,758.00,0.00
30995,2021-03-19,07:30:00,57.00,764.00,0.00
30996,2021-03-19,07:00:00,58.30,765.00,0.00
30997,2021-03-19,06:30:00,59.50,766.00,0.00
30998,2021-03-19,06:00:00,60.80,767.00,0.00
30999,2021-03-19,05:30:00,60.80,767.00,0.00
31000,2021-03-19,05:00:00,60.80,767.00,0.00
31001,2021-03-19,04:30:00,60.80,767.00,0.00
31002,2021-03-19,04:00:00,60.80,767.00,0.00
31003,2021-03-19,03:30:00,60.80,767.00,0.00
31004,2021-03-19,03:00:00,60.80,767.00,0.00
31005,2021-03-19,02:30:00,60.80,767.00,0.00
31006,2021-03-19,02:00:00,60.80,767.00,0.00
31007,2021-03-19,01:30:00,59.50,766.00,0.00
31008,2021-03-19,01:00:00,60.80,767.00,0.00
31009,2021-03-19,00:30:00,60.80,767.00,0.00
31010,2021-03-19,00:00:00,59.50,766.00,0.00
31011,2021-03-18,23:30:00,55.80,763.00,0.00
31012,2021-03-18,23:00:00,55.80,763.00,0.00
31013,2021-03-18,22:30:00,55.80,763.00,0.00
31014,2021-03-18,22:00:00,57.00,764.00,0.00
31015,2021-03-18,21:30:00,57.00,764.00,0.00
31016,2021-03-18,21:00:00,57.00,764.00,0.00
31017,2021-03-18,20:30:00,57.00,764.00,0.00
31018,2021-03-18,20:00:00,55.80,763.00,0.00
31019,2021-03-18,19:30:00,57.00,764.00,0.00
31020,2021-03-18,19:00:00,57.00,764.00,0.00
31021,2021-03-18,18:30:00,57.00,764.00,0.00
31022,2021-03-18,18:00:00,57.00,764.00,0.00
31023,2021-03-18,17:30:00,57.00,764.00,0.00
31024,2021-03-18,17:00:00,57.00,764.00,0.00
31025,2021-03-18,16:30:00,57.00,764.00,0.00
31026,2021-03-18,16:00:00,58.30,765.00,0.00
31027,2021-03-18,15:30:00,57.00,764.00,0.00
31028,2021-03-18,15:00:00,57.00,764.00,0.00
31029,2021-03-18,14:30:00,57.00,764.00,0.00
31030,2021-03-18,14:00:00,57.00,764.00,0.00
31031,2021-03-18,13:30:00,57.00,764.00,0.00
31032,2021-03-18,13:00:00,57.00,764.00,0.00
31033,2021-03-18,12:30:00,57.00,764.00,0.00
31034,2021-03-18,12:00:00,57.00,764.00,0.00
31035,2021-03-18,11:30:00,58.30,765.00,0.00
31036,2021-03-18,11:00:00,57.00,764.00,0.00
31037,2021-03-18,10:30:00,57.00,764.00,0.00
31038,2021-03-18,10:00:00,57.00,764.00,0.00
31039,2021-03-18,09:30:00,57.00,764.00,0.00
31040,2021-03-18,09:00:00,57.00,764.00,0.00
31041,2021-03-18,08:30:00,57.00,764.00,0.00
31042,2021-03-18,08:00:00,57.00,764.00,0.00
31043,2021-03-18,07:30:00,57.00,764.00,0.00
31044,2021-03-18,07:00:00,57.00,764.00,0.00
31045,2021-03-18,06:30:00,60.80,767.00,0.00
31046,2021-03-18,06:00:00,60.80,767.00,0.00
31047,2021-03-18,05:30:00,60.80,767.00,0.00
31048,2021-03-18,05:00:00,60.80,767.00,0.00
31049,2021-03-18,04:30:00,60.80,767.00,0.00
31050,2021-03-18,04:00:00,60.80,767.00,0.00
31051,2021-03-18,03:30:00,60.80,767.00,0.00
31052,2021-03-18,03:00:00,60.80,767.00,0.00
31053,2021-03-18,02:30:00,59.50,766.00,0.00
31054,2021-03-18,02:00:00,60.80,767.00,0.00
31055,2021-03-18,01:30:00,60.80,767.00,0.00
31056,2021-03-18,01:00:00,60.80,767.00,0.00
31057,2021-03-18,00:30:00,60.80,767.00,0.00
31058,2021-03-18,00:00:00,60.80,767.00,0.00
31059,2021-03-17,23:30:00,60.80,767.00,0.00
31060,2021-03-17,23:00:00,60.80,767.00,0.00
31061,2021-03-17,22:30:00,60.80,767.00,0.00
31062,2021-03-17,22:00:00,60.80,767.00,0.00
31063,2021-03-17,21:30:00,60.80,767.00,0.00
31064,2021-03-17,21:00:00,62.10,768.00,0.00
31065,2021-03-17,20:30:00,60.80,767.00,0.00
31066,2021-03-17,20:00:00,58.30,765.00,0.00
31067,2021-03-17,19:30:00,59.50,766.00,0.00
31068,2021-03-17,19:00:00,59.50,766.00,0.00
31069,2021-03-17,18:30:00,59.50,766.00,0.00
31070,2021-03-17,18:00:00,58.30,765.00,0.00
31071,2021-03-17,17:30:00,57.00,764.00,0.00
31072,2021-03-17,17:00:00,57.00,764.00,0.00
31073,2021-03-17,16:30:00,57.00,764.00,0.00
31074,2021-03-17,16:00:00,57.00,764.00,0.00
31075,2021-03-17,15:30:00,57.00,764.00,0.00
31076,2021-03-17,15:00:00,57.00,764.00,0.00
31077,2021-03-17,14:30:00,57.00,764.00,0.00
31078,2021-03-17,14:00:00,57.00,764.00,0.00
31079,2021-03-17,13:30:00,60.80,767.00,0.00
31080,2021-03-17,13:00:00,62.10,768.00,0.00
31081,2021-03-17,12:30:00,62.10,768.00,0.00
31082,2021-03-17,12:00:00,62.10,768.00,0.00
31083,2021-03-17,11:30:00,62.10,768.00,0.00
31084,2021-03-17,11:00:00,62.10,768.00,0.00
31085,2021-03-17,10:30:00,62.10,768.00,0.00
31086,2021-03-17,10:00:00,62.10,768.00,0.00
31087,2021-03-17,09:30:00,62.10,768.00,0.00
31088,2021-03-17,09:00:00,62.10,768.00,0.00
31089,2021-03-17,08:30:00,62.10,768.00,0.00
31090,2021-03-17,08:00:00,60.80,767.00,0.00
31091,2021-03-17,07:30:00,60.80,767.00,0.00
31092,2021-03-17,07:00:00,60.80,767.00,0.00
31093,2021-03-17,06:30:00,60.80,767.00,0.00
31094,2021-03-17,06:00:00,60.80,767.00,0.00
31095,2021-03-17,05:30:00,60.80,767.00,0.00
31096,2021-03-17,05:00:00,60.80,767.00,0.00
31097,2021-03-17,04:30:00,60.80,767.00,0.00
31098,2021-03-17,04:00:00,60.80,767.00,0.00
31099,2021-03-17,03:30:00,60.80,767.00,0.00
31100,2021-03-17,03:00:00,62.10,768.00,0.00
31101,2021-03-17,02:30:00,62.10,768.00,0.00
31102,2021-03-17,02:00:00,62.10,768.00,0.00
31103,2021-03-17,01:30:00,63.30,769.00,0.00
31104,2021-03-17,01:00:00,63.30,769.00,0.00
31105,2021-03-17,00:30:00,64.60,770.00,0.00
31106,2021-03-17,00:00:00,64.60,770.00,0.00
31107,2021-03-16,23:30:00,64.60,770.00,0.00
31108,2021-03-16,23:00:00,66.00,771.00,0.00
31109,2021-03-16,22:30:00,66.00,771.00,0.00
31110,2021-03-16,22:00:00,66.00,771.00,0.00
31111,2021-03-16,21:30:00,66.00,771.00,0.00
31112,2021-03-16,21:00:00,66.00,771.00,0.00
31113,2021-03-16,20:30:00,62.10,768.00,0.00
31114,2021-03-16,20:00:00,60.80,767.00,0.00
31115,2021-03-16,19:30:00,62.10,768.00,0.00
31116,2021-03-16,19:00:00,62.10,768.00,0.00
31117,2021-03-16,18:30:00,62.10,768.00,0.00
31118,2021-03-16,18:00:00,62.10,768.00,0.00
31119,2021-03-16,17:30:00,60.80,767.00,0.00
31120,2021-03-16,17:00:00,59.50,766.00,0.00
31121,2021-03-16,16:30:00,59.50,766.00,0.00
31122,2021-03-16,16:00:00,59.50,766.00,0.00
31123,2021-03-16,15:30:00,59.50,766.00,0.00
31124,2021-03-16,15:00:00,59.50,766.00,0.00
31125,2021-03-16,14:30:00,59.50,766.00,0.00
31126,2021-03-16,14:00:00,59.50,766.00,0.00
31127,2021-03-16,13:30:00,60.80,767.00,0.00
31128,2021-03-16,13:00:00,66.00,771.00,0.00
31129,2021-03-16,12:30:00,64.60,770.00,0.00
31130,2021-03-16,12:00:00,64.60,770.00,0.00
31131,2021-03-16,11:30:00,64.60,770.00,0.00
31132,2021-03-16,11:00:00,66.00,771.00,0.00
31133,2021-03-16,10:30:00,66.00,771.00,0.00
31134,2021-03-16,10:00:00,64.60,770.00,0.00
31135,2021-03-16,09:30:00,66.00,771.00,0.00
31136,2021-03-16,09:00:00,66.00,771.00,0.00
31137,2021-03-16,08:30:00,66.00,771.00,0.00
31138,2021-03-16,08:00:00,64.60,770.00,0.00
31139,2021-03-16,07:30:00,67.30,772.00,0.00
31140,2021-03-16,07:00:00,66.00,771.00,0.00
31141,2021-03-16,06:30:00,67.30,772.00,0.00
31142,2021-03-16,06:00:00,67.30,772.00,0.00
31143,2021-03-16,05:30:00,67.30,772.00,0.00
31144,2021-03-16,05:00:00,67.30,772.00,0.00
31145,2021-03-16,04:30:00,67.30,772.00,0.00
31146,2021-03-16,04:00:00,67.30,772.00,0.00
31147,2021-03-16,03:30:00,70.00,774.00,0.00
31148,2021-03-16,03:00:00,71.30,775.00,0.00
31149,2021-03-16,02:30:00,70.00,774.00,0.00
31150,2021-03-16,02:00:00,70.00,774.00,0.00
31151,2021-03-16,01:30:00,70.00,774.00,0.00
31152,2021-03-16,01:00:00,67.30,772.00,0.00
31153,2021-03-16,00:30:00,66.00,771.00,0.00
31154,2021-03-16,00:00:00,64.60,770.00,0.00
31155,2021-03-15,23:30:00,64.60,770.00,0.00
31156,2021-03-15,23:00:00,64.60,770.00,0.00
31157,2021-03-15,22:30:00,66.00,771.00,0.00
31158,2021-03-15,22:00:00,64.60,770.00,0.00
31159,2021-03-15,21:30:00,66.00,771.00,0.00
31160,2021-03-15,21:00:00,66.00,771.00,0.00
31161,2021-03-15,20:30:00,66.00,771.00,0.00
31162,2021-03-15,20:00:00,64.60,770.00,0.00
31163,2021-03-15,19:30:00,66.00,771.00,0.00
31164,2021-03-15,19:00:00,66.00,771.00,0.00
31165,2021-03-15,18:30:00,66.00,771.00,0.00
31166,2021-03-15,18:00:00,71.30,775.00,0.00
31167,2021-03-15,17:30:00,71.30,775.00,0.00
31168,2021-03-15,17:00:00,71.30,775.00,0.00
31169,2021-03-15,16:30:00,72.70,776.00,0.00
31170,2021-03-15,16:00:00,72.70,776.00,0.00
31171,2021-03-15,15:30:00,72.70,776.00,0.00
31172,2021-03-15,15:00:00,75.50,778.00,0.00
31173,2021-03-15,14:30:00,75.50,778.00,0.00
31174,2021-03-15,14:00:00,75.50,778.00,0.00
31175,2021-03-15,13:30:00,76.90,779.00,0.00
31176,2021-03-15,13:00:00,75.50,778.00,0.00
31177,2021-03-15,12:30:00,75.50,778.00,0.00
31178,2021-03-15,12:00:00,75.50,778.00,0.00
31179,2021-03-15,11:30:00,76.90,779.00,0.00
31180,2021-03-15,11:00:00,75.50,778.00,0.00
31181,2021-03-15,10:30:00,75.50,778.00,0.00
31182,2021-03-15,10:00:00,75.50,778.00,0.00
31183,2021-03-15,09:30:00,75.50,778.00,0.00
31184,2021-03-15,09:00:00,75.50,778.00,0.00
31185,2021-03-15,08:30:00,74.10,777.00,0.00
31186,2021-03-15,08:00:00,75.50,778.00,0.00
31187,2021-03-15,07:30:00,75.50,778.00,0.00
31188,2021-03-15,07:00:00,75.50,778.00,0.00
31189,2021-03-15,06:30:00,74.10,777.00,0.00
31190,2021-03-15,06:00:00,74.10,777.00,0.00
31191,2021-03-15,05:30:00,75.50,778.00,0.00
31192,2021-03-15,05:00:00,75.50,778.00,0.00
31193,2021-03-15,04:30:00,75.50,778.00,0.00
31194,2021-03-15,04:00:00,74.10,777.00,0.00
31195,2021-03-15,03:30:00,74.10,777.00,0.00
31196,2021-03-15,03:00:00,74.10,777.00,0.00
31197,2021-03-15,02:30:00,74.10,777.00,0.00
31198,2021-03-15,02:00:00,74.10,777.00,0.00
31199,2021-03-15,01:30:00,75.50,778.00,0.00
31200,2021-03-15,01:00:00,74.10,777.00,0.00
31201,2021-03-15,00:30:00,75.50,778.00,0.00
31202,2021-03-15,00:00:00,75.50,778.00,0.00
31203,2021-03-14,23:30:00,74.10,777.00,0.00
31204,2021-03-14,23:00:00,72.70,776.00,0.00
31205,2021-03-14,22:30:00,74.10,777.00,0.00
31206,2021-03-14,22:00:00,74.10,777.00,0.00
31207,2021-03-14,21:30:00,74.10,777.00,0.00
31208,2021-03-14,21:00:00,74.10,777.00,0.00
31209,2021-03-14,20:30:00,74.10,777.00,0.00
31210,2021-03-14,20:00:00,74.10,777.00,0.00
31211,2021-03-14,19:30:00,75.50,778.00,0.00
31212,2021-03-14,19:00:00,75.50,778.00,0.00
31213,2021-03-14,18:30:00,74.10,777.00,0.00
31214,2021-03-14,18:00:00,75.50,778.00,0.00
31215,2021-03-14,17:30:00,75.50,778.00,0.00
31216,2021-03-14,17:00:00,76.90,779.00,0.00
31217,2021-03-14,16:30:00,75.50,778.00,0.00
31218,2021-03-14,16:00:00,76.90,779.00,0.00
31219,2021-03-14,15:30:00,76.90,779.00,0.00
31220,2021-03-14,15:00:00,76.90,779.00,0.00
31221,2021-03-14,14:30:00,76.90,779.00,0.00
31222,2021-03-14,14:00:00,78.30,780.00,0.00
31223,2021-03-14,13:30:00,78.30,780.00,0.00
31224,2021-03-14,13:00:00,79.80,781.00,0.00
31225,2021-03-14,12:30:00,81.20,782.00,0.00
31226,2021-03-14,12:00:00,82.70,783.00,0.00
31227,2021-03-14,11:30:00,82.70,783.00,0.00
31228,2021-03-14,11:00:00,82.70,783.00,0.00
31229,2021-03-14,10:30:00,82.70,783.00,0.00
31230,2021-03-14,10:00:00,82.70,783.00,0.00
